Vehicle Number,Category ID,Account Balance,Email-ID,Password
TR23WA4097,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,OBGic2HiZ8PfC7djbQzLOQ==
TR24HA6273,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,QdzKQcccwOBLcdHwvFFr/Q==
TR24VZ1592,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,X6e+5QM+ISrd66qaAYPRkA==
TR24WH2370,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,oaZHTnxob85RywTAhT5T0Q==
TR25TG4126,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,FgSVzRVXiPjHIHR1PBdErQ==
TR25XW9942,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,C1fzgZiyQ118fiGO1Vfl6w==
TR27AP0614,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,/egh3ySHo6+7pwTgNoigOg==
TR27DO9803,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,xksdFV3ulJiQG0eWW6If0A==
TR27PE2014,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,IFRt7fnW1+VRpI24B5a9gg==
TR27RB3245,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,3v5FuCvq923W5mXM6MqmWw==
TR28CL2326,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,PSeo4VF/Yg6oLPJ6nMLltQ==
TR28QS4866,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,EU6FQoWYzio7WZXZ19sg6g==
TR28WS8412,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Ta5sfY/PrE5unsHYzuYdmg==
TR28XV4393,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Yj6NVLGyWXzRGltwRoUuVw==
TR28ZC6855,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,9RroQbFsj+TAFfK9xLLOHg==
TR29AO2553,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ED3f2ciCVepeYbNFyc2ulg==
TR29GU5206,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,yfqWCu9y/bYQAPVOQlCKjQ==
TR29MP6155,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,DeRf2WLW9wIOWUSBvtdyJQ==
TR29NG2949,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,dNLuLkWJ+upWKo9myY4LsQ==
TR29UW1086,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,maGchaBCMFzqkcMG5zIS8A==
TR29YF1548,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,CkoYOrN26KtCu38gh7a83w==
TR30EB7483,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,kzmsTP2bUoxUWqzE834sKg==
TR30SD9969,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,O/ymKA8738fq967R1nxJ+g==
TR30XV5319,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,zmbAG7JOoP6xlT3VjMR2BQ==
TR32AD1487,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,EeJ3WTzqV+NLv4Nozjypqg==
TR32QN5403,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,9xAhheWq+/xk2m1cSKWbiQ==
TR33EC9717,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,xyKv5XzWb5vI5AwJRlzRrg==
TR33NX2060,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,P49aE8sT9zQecl62oLMlEQ==
TR34GB7867,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,GWVXv1CI5WZ8+NYpCbyVIg==
TR34HF0950,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,5drM27GgFEYdyvUFDFcKHQ==
TR34RT6211,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ZP6YiqM4m8kS4FPT0EXKYQ==
TR34YJ4378,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,3y/wuS9+OCA8Vc8yesT/Gg==
TR35GY4264,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,EuDRNfT0Q9eTd+fHYgggiA==
TR35HE6806,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,nBZs4pM+xE0Ib51pL25RdQ==
TR35NO2802,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,JAkBu2yHsK2vRXLVgRo+KQ==
TR35YJ9899,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,W/3++0oOK5MrMn5ae7A4TQ==
TR36GW1769,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Oi+r/lcTgljAVknr6JIKMw==
TR36LW0823,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,L/8df026LPtmtqOFob43Bg==
TR36XI5387,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,OhBUGqd9zyIjup2cSVdewg==
TR37HP1721,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,8UcCcvQBdXSxtpiXSpGfUw==
TR37PL0101,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,v5sKwW6KstHBt/2l6bQoyQ==
TR37QL2428,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,pQ+tttKF9Uq8g3u+yq/3ZQ==
TR37ZN1094,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,sgSFTXP7Ix7OGCEGxj+gbQ==
TR38DB3716,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,s9Yq/FTcla4PMkZInNbsOA==
TR38HO0545,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,0Qh3UebCU/0007i5hB1cyA==
TR38SL4458,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,P1iB3nJTN3QYOjvVhePpoQ==
TR39NX7794,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,jWCYL8I+iGtsRkfg5T3/Qw==
TR40IL0558,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,lfpTaf88f5SWm/l74xYFAA==
TR40JO1474,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,YgeIx87jLEFS6GNPqyCSZA==
TR40JW9623,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,kNV9BM7XPHEDumZrOZ/YCA==
TR40VJ5861,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Mx5TBD/lizGQsWrc2esQTg==
TR40ZG4920,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,jpEB5Zcl4ihxV4oodXGC6A==
TR41NF0938,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,9JfGJb36S1qC9pkcBS0znw==
TR42FD0742,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,gXS+SfkTv6QlLED0nsIO7A==
TR42PS0922,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,fPWmSItpnouUqDgLv66djQ==
TR43AY4818,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,DuroTYEjLtb4F+NyWW4xng==
TR43DD7145,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,TzSIyIDE2hNMAWuJzeHtGg==
TR43FI6820,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,VXhCeLsTQNeHgjw1nYin5A==
TR43NT3044,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,XZda5+W35alZ0LCnHacxPw==
TR43OL7199,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,oJDXzokDLdBwQE08hUJoSw==
TR43PK3895,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,JICnDudUoTpQsHl7XHLJOg==
TR43TT8574,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,0OqzTcQ+pugBH+6qAyfOtg==
TR44AK6411,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,5HpbB3bLVzRVLnRFgszPsw==
TR44PZ7626,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,/xrjPmGpBktkYDTErQ5YgA==
TR44WN6920,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,/xRqInRgOUPIGBKwkQXLYw==
TR44XF7486,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,LCw8L1+BOWuxIEwdwYJ6hA==
TR44YO9520,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,zJucGVKh+LACJKb+U+l06g==
TR45HV6523,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Bl4RwzS2yDMtOKTOopRA3w==
TR45LT1422,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,2ZxGaELamNYXlsx7f+ZP8A==
TR46CK3619,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,53hERGPUZy2x/uM6jKd/bQ==
TR46HP5032,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,FuFxVWBeX3TafqSMo0XmaA==
TR46KQ8870,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,1r6qRMpHzOLuneduwvN7+Q==
TR47DX5734,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,dZeC+5BB3PAT1QfVUm5Z8g==
TR47HX6136,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Sfn2HyWi8JgIvmzc3chNUw==
TR48BV6143,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,MAf6+K+djMe1Bnoa0lRjPg==
TR48LJ6603,1,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,CYlK2hE7kdYpl4tAWkRiYw==
TR48OA1463,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,4qbbA5rwSJc0gTLzh4FWsw==
TR49CS6329,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,CC3PHEeZTPlhZ8u0THROLQ==
TR49IS2299,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,QiVFjg6CbJ+ms1RwiKTDSw==
TR49MK4950,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,rYANxp26HmC1lnJYaMCvrg==
TR50RZ2103,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,F2i6tu+rNx7LpjsejrK1tw==
TR50SY5302,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,5kR6IREnkHJI7rvVeepHuw==
TR50TM2878,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,KvAo+iJl7zFUjn51E1jJEA==
TR51CV7261,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,+CNBy7gSNlDCgm8QxVzcnA==
TR51FQ4182,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,GsHcXNXIe13Y0fDvJpyc9A==
TR51GC0707,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,6ovK2xTLAlLeQ7GYSXnNTg==
TR52EC5954,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,nb2mlF8eJJyFwMvvKmy5Jw==
TR52GB7519,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,KahsA+4Aw/yet0JKsZYyMg==
TR52JY8493,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,8CebYug0ggTvbjslokOyFA==
TR52TG4056,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,3ciXyhxNZ2cF5/lAVicWMw==
TR52TV0678,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,44d0tu6pBsw5eWaLHft0qA==
TR52VO7070,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Ys0hiPK4FVJHBDSO/c+5EQ==
TR53PK4899,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ieu64Vrpbpl6ngKicxXQjA==
TR53UH2610,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,DMh67Qis4GJCP8A+cTbgHQ==
TR53VW6946,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,m/3shS2n0qcCHId3BrzO1Q==
TR54YQ7893,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,zrVPdABCGBhvsUn814f9MQ==
TR55KC1211,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,gSb8KDdEHZzzeICn4aR91Q==
TR55OP9909,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,RERDq57Li2LozppKAcutYQ==
TR55UA7478,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,MxJh1JB6nbLR5M50P0PAiA==
TR56KZ2960,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,/cOTBPgfPTDU7YqZIYLD4A==
TR57HN6983,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,4Jyb2yvOkF++U9UxpyAq/w==
TR58ED1011,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,nNcatBt94qjdw/ORemTpDQ==
TR58JV4113,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,gIIKqL59tsTxuJufz1JLLA==
TR58TF6743,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,jnMEHUs42Nn8/3u+9dEHCA==
TR58US6803,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,dJRJ2Otmtu0gjZfe0f+QOQ==
TR59GJ0566,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,YFrE3W6H4J/fm+qdbzf5rA==
TR59JW5313,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,XA4EwYzzGVIAsZ++Y0owpg==
TR59LA7421,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,TxFvR5gQQ/0rTpxWjtfKpA==
TR59TQ7297,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,wHyKmJuRlEYO6ahrzUXAKQ==
TR59VY2150,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,de5NJm3mtIsXSrv391b3yw==
TR59ZO7786,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,/FZRaQfhybxy5G9y+AeMHw==
TR60BW2587,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,r/3/0xHgMWH6O+ZnrLeWvA==
TR60RK8114,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,2QjF9s7E/GgH7IYil3ydxQ==
TR60ZM9189,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ulh4tgSAHG7tuCSI0LgyTA==
TR61MM9905,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,DEqrH77J+rLdKOH35/E9KA==
TR61OR2616,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,vn/sJhkCgjYAAy/L4b3Kkg==
TR62CH0124,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,E+dGl3QCd8TSp7sc+htmRA==
TR62NM0073,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,mfADhtix4L7lJVzrttGlww==
TR62OM2335,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,mW9j6BqtPDLcy08sIfvrPQ==
TR62VD7213,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,quyvxoexa/LHHc9yEyc7Tw==
TR62VN7461,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,mD6ehMAN9XxdqPlAg1gaPg==
TR63RH0117,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,maXD2EHE9j+HMbM/G+Vrtg==
TR63ZG0903,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,uFcpZPal/3/h7P+eEx5O4Q==
TR63ZQ0338,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,21A9yhG7AlgIUzZ7pTqD4A==
TR64JS0225,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,i2mB1XuzBRipxSSDHKbCvA==
TR65GS1439,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,xsSSMy5pXPoIDECpvcjP+g==
TR65LH7495,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,aCHXZ/lDQUw6eQvdmYQHFg==
TR65MA1421,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,4M+uwRWw3AUxJ5E/awAF7A==
TR66OG3177,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,2py/Te4h7ioN1WbHtWkdRQ==
TR66QX6737,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ekCfZrkGF5ldK9rXCJbueQ==
TR66SA3608,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,OyiqaAAOq5DmI6CYbQAqtA==
TR66XJ9867,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,SgFuV7GJdVx+xezWlAT1Jg==
TR67OE1499,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,nPgOFEHk232eMVLed7FzKg==
TR67OR0547,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,r34tuGOfeyiunucWD6hQiw==
TR67SM3704,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,YRjM5kpEcin/5YUYg5j5Uw==
TR67XG5349,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,1Cmhk36tU+TYmgqTRsGiCg==
TR67ZM2678,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Zianrw/rEiDv4TwL8l0v9g==
TR68ES0484,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Q/6rCHaAUqgwb80XfubhWg==
TR68FW7093,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,RPZZnhF++uh6QPPJaa16RQ==
TR68GE2590,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,1x17CSbaK/mC4NANzDagBw==
TR68HT2921,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,IZVkf1kx2kVXjO/pkdK6kA==
TR68HT5098,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,4kXSM/T+09+AZMvr+ijKhw==
TR68NH0798,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,y3fiQpNeXtZgP8/1I2yxlQ==
TR68XK5872,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,wRTQMmPB8JF4W/7uma9YJQ==
TR69BG7275,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,73BOMG/J14oxcVhMR0josQ==
TR69PC6910,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,hG/jzED/DYlNVfcMoZIq0A==
TR69YK4301,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,pKfvp0GG0J6u/pV5bkHLlg==
TR70QB3133,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Gf9Pbd9DYNpAeeHQ662u0Q==
TR70QM8486,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,ls3JdHsdF0qvoDBt/TUbnQ==
TR70QY5143,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,Z7Ap9lfXgSk5qP4K6eXScQ==
TR70VS8924,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,dCKObTZDIWA2r00D3IPGTg==
TR71BU4538,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,jivugWFRhNNyEMCod40Wdw==
TR71ZR6156,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,SIvV/tMR55EzrdZG1klR8w==
TR72US2297,7,1900,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,KcMvL3p+U7q69mrRkKBv4g==
TR72YZ7795,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,UX26yxhrxQi+BbjV5bt9CQ==
TR73PY1135,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,dcceKBdmOk8HADtB1iXhkA==
TR73XL7530,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,7MdSlkIz46uTAsUH2JOi0A==
TR74DI8391,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,CJgeNTxLQZiBsDPfaa8LRw==
TR74GQ5321,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,hejlcUgc4GAiOJhfg1BxfQ==
TR74IU4714,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,HFCZm30j1cIN7bhw0hdCyA==
TR74JY4164,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,pYTLQC7MxuB5o8Dariz/6w==
TR74MT8675,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,TGsV3W6Vx+E5WNEhycl/EA==
TR75NU3154,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,L9dBsOE/A12aTJ0UULG0Rg==
TR75WJ3032,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,NPR/2QOaSKTk5Vwp3NqHIA==
TR75XQ6820,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,QdAI3HDHsA4Y8OM64H5p/w==
TR76FI9833,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,mqNQBW1EULSMlRvlmVoofA==
TR76MK7710,6,1800,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,qD2Ct9nGcT/3ljfmPhnDlw==
TR76TA5160,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,p294WK8GnvFd2NA7/c7XUQ==
TR76TY7358,3,1500,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,NIb7FuoGCZRiLyb0gLr5nQ==
TR76XQ6890,5,1700,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,eQ0FG4QsNNO6aPYEdGGCMA==
TR76ZN1894,4,1600,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,4ckYoXoFtL/vpcr1x8uPuw==
TR77CD2880,1,1300,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,qTBwGiX4njYIjrhq0TNsVw==
TR77IT7564,2,1400,ZQWJsjHhH9VhNx4Eef4uPx6NYfZIf3O//edGA9fGHfE=,IUvwJjtIZwB7NwebjB814Q==
